fault_rate,num_rows,injection_rate,system.ruby.network.average_flit_latency,system.ruby.network.average_packet_latency,system.ruby.network.flits_received::total,system.ruby.network.packets_received::total
0.11,8,0.07,19647.759602,21882.054674,2812.0,2268.0
0.11,8,0.07,20201.573623,22341.208542,2669.0,2201.0
0.11,8,0.08,20664.341403,22885.432099,2437.0,2025.0
0.11,8,0.08,20993.025283,22724.474474,2294.0,1998.0
0.11,8,0.08,19566.522277,22324.193548,3232.0,2480.0
0.11,8,0.08,18695.717131,21206.075175,3012.0,2288.0
0.11,8,0.08,21829.406986,23300.955414,2462.0,2198.0
0.11,8,0.09,19601.710673,21955.119215,2689.0,2139.0
0.11,8,0.09,20923.664122,22861.135957,2620.0,2236.0
0.11,8,0.09,19547.626435,22226.779252,3223.0,2487.0
0.11,8,0.09,20798.167006,22475.034998,2455.0,2143.0
0.11,8,0.09,18096.363636,20475.668566,3025.0,2281.0
0.11,8,0.1,19937.375746,22057.627929,2515.0,2091.0
0.11,8,0.1,21703.883495,23741.525424,2472.0,2124.0
0.11,8,0.1,19759.459459,22451.597962,2775.0,2159.0
0.11,8,0.1,22243.873518,24070.754717,2530.0,2226.0
0.11,8,0.1,19474.398101,21929.987075,2949.0,2321.0
0.11,8,0.11,19366.089274,22012.964564,3002.0,2314.0
0.11,8,0.11,20358.573854,22839.41451,2945.0,2357.0
0.11,8,0.11,17569.757239,20115.476665,3419.0,2507.0
0.11,8,0.11,18976.239669,21496.198569,2904.0,2236.0
0.11,8,0.11,21049.183239,23680.803571,2816.0,2240.0
0.11,8,0.12,20982.008699,23103.529412,2529.0,2125.0
0.11,8,0.12,18461.848635,21273.596939,3224.0,2352.0
0.11,8,0.12,19885.974304,22239.427313,2802.0,2270.0
0.11,8,0.12,19352.555701,21951.059322,3052.0,2360.0
0.11,8,0.12,18659.236872,21169.21559,2647.0,2027.0
0.11,8,0.13,20388.007737,22701.955174,2585.0,2097.0
0.11,8,0.13,17836.827712,20356.552294,3291.0,2419.0
0.11,8,0.13,19108.442777,21346.025702,2665.0,2101.0
0.11,8,0.13,18465.550907,21506.267137,3585.0,2553.0
0.11,8,0.13,19612.169141,22278.838174,3098.0,2410.0
0.11,8,0.14,21285.374554,23520.094563,2523.0,2115.0
0.11,8,0.14,18894.991055,21478.05789,2795.0,2142.0
0.11,8,0.14,20892.729135,22761.370348,1953.0,1693.0
0.11,8,0.14,21076.838397,22900.253165,2271.0,1975.0
0.11,8,0.14,21219.904077,23097.473915,2085.0,1821.0
0.11,8,0.15,20085.59154,22646.437448,3026.0,2414.0
0.11,8,0.15,18218.475489,21181.890075,3529.0,2529.0
0.11,8,0.15,22090.560072,23849.434738,2214.0,1946.0
0.11,8,0.15,19355.819697,22021.966949,3239.0,2481.0
0.11,8,0.15,18817.700676,21729.843562,3401.0,2493.0
0.11,8,0.16,21719.404187,23797.080979,2484.0,2124.0
0.11,8,0.16,18606.297779,21068.445476,2747.0,2155.0
0.11,8,0.16,20200.732251,22977.319588,3141.0,2425.0
0.11,8,0.16,19775.669643,22204.925651,2688.0,2152.0
0.11,8,0.16,19940.31451,22685.395814,2798.0,2198.0
0.11,8,0.17,21078.925448,22954.196643,2401.0,2085.0
0.11,8,0.17,20687.830688,23039.788408,2646.0,2174.0
0.11,8,0.17,20520.746165,22907.209898,2868.0,2344.0
0.11,8,0.17,18155.764249,20871.985971,3088.0,2281.0
0.11,8,0.17,17963.924257,20576.043956,3063.0,2275.0
0.11,8,0.18,19140.694114,21742.142541,2939.0,2259.0
0.11,8,0.18,19100.487439,21604.578313,2667.0,2075.0
0.11,8,0.18,21136.821705,23059.470377,2580.0,2228.0
0.11,8,0.18,21565.850816,23579.065588,2574.0,2226.0
0.11,8,0.18,19732.223903,22054.962894,2644.0,2156.0
0.11,8,0.19,19077.92584,22179.086538,3452.0,2496.0
0.11,8,0.19,19531.428571,22211.028632,2450.0,1886.0
0.11,8,0.19,20566.970803,23197.272727,2740.0,2200.0
0.11,8,0.19,19937.277404,22494.519183,2527.0,2007.0
0.11,8,0.19,21387.39096,23132.352941,2522.0,2210.0
0.11,8,0.2,19686.281103,22360.680448,2974.0,2322.0
0.11,8,0.2,20346.385542,22916.526846,2988.0,2384.0
0.11,8,0.2,17979.98911,20999.605211,3673.0,2533.0
0.11,8,0.2,18425.064185,21196.491228,3116.0,2280.0
0.11,8,0.2,19421.933721,21800.904003,2927.0,2323.0
0.11,8,0.21,21102.52742,22987.095003,2097.0,1821.0
0.11,8,0.21,20273.930754,23149.034241,2946.0,2278.0
0.11,8,0.21,21044.249373,23480.104941,2791.0,2287.0
0.11,8,0.21,18673.472669,21408.369099,3110.0,2330.0
0.11,8,0.21,16950.07966,19680.58778,3766.0,2586.0
0.11,8,0.22,19879.880353,22810.743802,3176.0,2420.0
0.11,8,0.22,19343.532914,22060.266896,3023.0,2323.0
0.11,8,0.22,18648.81532,21392.686112,3081.0,2297.0
0.11,8,0.22,18909.313725,21572.162427,2652.0,2044.0
0.11,8,0.22,19219.145299,21734.16339,2925.0,2289.0
0.11,8,0.23,18727.360308,21525.496975,3114.0,2314.0
0.11,8,0.23,19606.010929,22129.314312,2745.0,2173.0
0.11,8,0.23,20805.923617,23366.028708,2566.0,2090.0
0.11,8,0.23,18767.715333,21911.400512,3274.0,2342.0
0.11,8,0.23,20406.526549,22859.061931,2712.0,2196.0
0.11,8,0.24,17493.702402,20346.835443,3414.0,2370.0
0.11,8,0.24,18958.031401,21858.943089,3312.0,2460.0
0.11,8,0.24,19306.61435,21991.105769,2676.0,2080.0
0.11,8,0.24,20052.985847,22859.298713,2897.0,2253.0
0.11,8,0.24,19265.862944,22097.78057,3152.0,2388.0
0.11,8,0.25,19092.586491,21801.009215,3035.0,2279.0
0.11,8,0.25,21558.613445,23748.517787,2380.0,2024.0
0.11,8,0.25,19778.957169,22426.629161,2685.0,2133.0
0.11,8,0.25,17618.238022,20281.304348,3235.0,2300.0
0.11,8,0.25,17416.914388,20165.058725,3364.0,2384.0
0.11,8,0.26,21602.918288,24000.0,2570.0,2138.0
0.11,8,0.26,21710.976073,23929.816719,2633.0,2237.0
0.11,8,0.26,19769.48736,22251.551418,2848.0,2256.0
0.11,8,0.26,21467.629046,23054.146341,2286.0,2050.0
0.11,8,0.26,19776.407093,22136.320305,2594.0,2098.0
0.11,8,0.27,19286.110301,22175.459164,3427.0,2559.0
0.11,8,0.27,19571.694915,22171.779141,2950.0,2282.0
0.11,8,0.27,20817.805834,22756.196257,2297.0,1977.0
0.11,8,0.27,19947.66389,22208.832668,2761.0,2253.0
0.11,8,0.27,20906.849315,23027.599143,2190.0,1866.0
0.11,8,0.28,20943.900449,23180.643588,2451.0,2051.0
0.11,8,0.28,18241.195304,21130.774963,3748.0,2684.0
0.11,8,0.28,14590.033346,15847.990544,2699.0,2115.0
0.11,8,0.28,19153.262787,21752.605347,2835.0,2207.0
0.11,8,0.28,19580.78686,22161.534702,2618.0,2046.0
0.11,8,0.29,21197.48215,23994.588235,2661.0,2125.0
0.11,8,0.29,21219.383922,23430.0,2662.0,2250.0
0.11,8,0.29,20698.929527,22930.805938,2242.0,1886.0
0.11,8,0.29,21853.682171,23710.176991,2064.0,1808.0
0.11,8,0.29,19915.800416,22753.375338,2886.0,2222.0
0.11,8,0.3,17022.93578,19915.393217,4033.0,2683.0
0.11,8,0.3,17967.107438,20230.490405,3025.0,2345.0
0.11,8,0.3,21033.100405,23587.404751,2719.0,2231.0
0.11,8,0.3,18446.264975,21229.971725,2838.0,2122.0
0.11,8,0.3,20689.551768,23709.843493,3168.0,2428.0
0.12,4,0.02,10165.249734,9453.280318,941.0,503.0
0.12,4,0.02,8763.618677,8963.567839,514.0,398.0
0.12,4,0.02,10074.24594,9510.460251,862.0,478.0
0.12,4,0.02,10257.09607,9703.947368,916.0,456.0
0.12,4,0.02,9873.817035,9443.161634,951.0,563.0
0.12,4,0.03,10106.837607,9404.72028,1053.0,572.0
0.12,4,0.03,10028.712871,9468.19788,1010.0,566.0
0.12,4,0.03,10131.733595,9649.21466,1021.0,573.0
0.12,4,0.03,9651.873767,9232.084691,1014.0,614.0
0.12,4,0.03,10060.280374,9504.983389,1070.0,602.0
0.12,4,0.04,9994.689542,9382.8125,1224.0,704.0
0.12,4,0.04,9913.602941,9325.163399,1088.0,612.0
0.12,4,0.04,10242.001641,9583.969466,1219.0,655.0
0.12,4,0.04,9735.887097,9192.708333,992.0,576.0
0.12,4,0.04,9874.354561,9148.318043,1162.0,654.0
0.12,4,0.05,9875.844595,9317.365269,1184.0,668.0
0.12,4,0.05,9702.349869,9173.393124,1149.0,669.0
0.12,4,0.05,9755.409219,9232.633279,1063.0,619.0
0.12,4,0.05,9974.648986,9186.619718,1282.0,710.0
0.12,4,0.05,9660.220994,9111.464968,1086.0,628.0
0.12,4,0.06,9812.5,9214.552239,912.0,536.0
0.12,4,0.06,9774.084778,9324.758842,1038.0,622.0
0.12,4,0.06,10026.624902,9305.278174,1277.0,701.0
0.12,4,0.06,9723.769731,9140.194489,1077.0,617.0
0.12,4,0.06,9854.80859,9287.479407,1071.0,607.0
0.12,4,0.07,9309.971098,9150.0,692.0,460.0
0.12,4,0.07,9847.393365,9243.781095,1055.0,603.0
0.12,4,0.07,9980.384307,9142.653352,1249.0,701.0
0.12,4,0.07,9735.617597,9011.940299,1182.0,670.0
0.12,4,0.07,9847.007722,9273.275862,1036.0,580.0
0.12,4,0.08,9718.837863,9240.829346,1067.0,627.0
0.12,4,0.08,9724.347015,9074.958814,1072.0,607.0
0.12,4,0.08,9699.617956,9104.55312,1047.0,593.0
0.12,4,0.08,8832.0,8771.764706,625.0,425.0
0.12,4,0.08,9903.979239,9196.875,1156.0,640.0
0.12,4,0.09,9956.965395,9418.962723,1127.0,617.0
0.12,4,0.09,9681.071737,9095.982143,1157.0,672.0
0.12,4,0.09,9680.744777,9003.220612,1101.0,621.0
0.12,4,0.09,9958.436214,9271.851852,1215.0,675.0
0.12,4,0.09,9756.778309,9038.243626,1254.0,706.0
0.12,4,0.1,9889.388489,9276.898734,1112.0,632.0
0.12,4,0.1,9807.106599,9118.58006,1182.0,662.0
0.12,4,0.1,9189.344262,9036.945813,610.0,406.0
0.12,4,0.1,9891.361257,9290.715373,1146.0,657.0
0.12,4,0.1,9614.980289,9276.28866,761.0,485.0
0.12,4,0.11,9829.197684,9081.979321,1209.0,677.0
0.12,4,0.11,9203.862661,9041.407867,699.0,483.0
0.12,4,0.11,8651.675485,8667.493797,567.0,403.0
0.12,4,0.11,9738.515901,8986.801242,1132.0,644.0
0.12,4,0.11,8765.789474,8955.069124,570.0,434.0
0.12,4,0.12,9950.892857,9290.081522,1344.0,736.0
0.12,4,0.12,9726.132686,9007.994186,1236.0,688.0
0.12,4,0.12,10075.617284,9423.882682,1296.0,716.0
0.12,4,0.12,9748.697917,9048.945783,1152.0,664.0
0.12,4,0.12,9675.307557,9008.461538,1138.0,650.0
0.12,4,0.13,10014.545455,9183.443709,1375.0,755.0
0.12,4,0.13,10025.161754,9224.503311,1391.0,755.0
0.12,4,0.13,9804.557406,9095.310136,1141.0,661.0
0.12,4,0.13,10025.959368,9265.603329,1329.0,721.0
0.12,4,0.13,9820.557491,9059.848485,1148.0,660.0
0.12,4,0.14,10094.47558,9329.662261,1249.0,681.0
0.12,4,0.14,9778.174603,9097.142857,1260.0,700.0
0.12,4,0.14,8584.551148,9046.835443,479.0,395.0
0.12,4,0.14,10004.313444,9211.051931,1391.0,751.0
0.12,4,0.14,8890.977444,9049.202128,532.0,376.0
0.12,4,0.15,9961.808604,9125.990491,1139.0,631.0
0.12,4,0.15,9117.51497,8896.73913,668.0,460.0
0.12,4,0.15,9352.773826,9222.338205,703.0,479.0
0.12,4,0.15,10053.301238,9020.02584,1454.0,774.0
0.12,4,0.15,10034.785664,9167.305236,1423.0,783.0
0.12,4,0.16,9842.07765,9356.893543,953.0,573.0
0.12,4,0.16,8892.792793,9136.038186,555.0,419.0
0.12,4,0.16,10145.538244,9261.243386,1412.0,756.0
0.12,4,0.16,9272.368421,9012.711864,760.0,472.0
0.12,4,0.16,9214.041096,8971.938776,584.0,392.0
0.12,4,0.17,9879.926673,9234.34992,1091.0,623.0
0.12,4,0.17,10082.300275,9243.589744,1452.0,780.0
0.12,4,0.17,9951.588502,9158.038147,1322.0,734.0
0.12,4,0.17,10027.292576,9074.797844,1374.0,742.0
0.12,4,0.17,9455.610358,9142.581888,811.0,519.0
0.12,4,0.18,10114.980289,9312.655087,1522.0,806.0
0.12,4,0.18,10081.909938,9349.0701,1288.0,699.0
0.12,4,0.18,10000.744048,9238.324176,1344.0,728.0
0.12,4,0.18,9991.020115,9116.402116,1392.0,756.0
0.12,4,0.18,9053.571429,9047.029703,560.0,404.0
0.12,4,0.19,9697.355534,9233.777038,1021.0,601.0
0.12,4,0.19,8572.744015,8975.638051,543.0,431.0
0.12,4,0.19,10273.985834,9453.105968,1553.0,821.0
0.12,4,0.19,9608.040201,9212.890625,796.0,512.0
0.12,4,0.19,9240.121581,9110.599078,658.0,434.0
0.12,4,0.2,9526.440038,8806.581059,1059.0,623.0
0.12,4,0.2,9912.652768,9147.682119,1391.0,755.0
0.12,4,0.2,8923.519737,9038.915094,608.0,424.0
0.12,4,0.2,9491.725768,9094.569288,846.0,534.0
0.12,4,0.2,9795.884316,9242.056075,899.0,535.0
0.12,4,0.21,8153.658537,8806.060606,410.0,330.0
0.12,4,0.21,9233.25062,8769.305019,806.0,518.0
0.12,4,0.21,10032.899246,9299.101412,1459.0,779.0
0.12,4,0.21,9756.944444,9300.513699,936.0,584.0
0.12,4,0.21,9977.335165,9165.178571,1456.0,784.0
0.12,4,0.22,9816.493955,9171.253823,1158.0,654.0
0.12,4,0.22,10133.442623,9184.47205,1525.0,805.0
0.12,4,0.22,10022.919605,9274.406332,1418.0,758.0
0.12,4,0.22,9307.445443,9091.919192,779.0,495.0
0.12,4,0.22,10271.770894,9198.857143,1711.0,875.0
0.12,4,0.23,9972.868217,9051.937984,1161.0,645.0
0.12,4,0.23,8990.92559,9039.641944,551.0,391.0
0.12,4,0.23,8559.792028,8968.271335,577.0,457.0
0.12,4,0.23,9191.155492,9118.661258,701.0,493.0
0.12,4,0.23,10132.563943,9245.530393,1603.0,839.0
0.12,4,0.24,9112.198795,9098.060345,664.0,464.0
0.12,4,0.24,8799.820467,8987.531172,557.0,401.0
0.12,4,0.24,9860.661506,9045.39559,1421.0,771.0
0.12,4,0.24,10403.16092,9309.232481,1740.0,899.0
0.12,4,0.24,8814.500942,9000.0,531.0,375.0
0.12,4,0.25,9062.790698,8821.176471,645.0,425.0
0.12,4,0.25,8805.996473,8834.586466,567.0,399.0
0.12,4,0.25,8674.863388,9118.794326,366.0,282.0
0.12,4,0.25,8247.925311,8818.783069,482.0,378.0
0.12,4,0.25,9999.55595,9243.650794,1126.0,630.0
0.12,4,0.26,9960.272873,9287.037037,1246.0,702.0
0.12,4,0.26,9903.692615,9241.467577,1002.0,586.0
0.12,4,0.26,9056.358382,8689.130435,692.0,460.0
0.12,4,0.26,8604.625551,8932.960894,454.0,358.0
0.12,4,0.26,8882.405745,8955.112219,557.0,401.0
0.12,4,0.27,9454.389966,9014.897579,877.0,537.0
0.12,4,0.27,9736.417657,9057.863501,1178.0,674.0
0.12,4,0.27,9004.310345,8980.867347,580.0,392.0
0.12,4,0.27,9634.888438,8941.176471,986.0,578.0
0.12,4,0.27,9190.57377,9067.073171,732.0,492.0
0.12,4,0.28,10129.198081,9132.258065,1459.0,775.0
0.12,4,0.28,9166.126418,9258.278146,617.0,453.0
0.12,4,0.28,8596.226415,9160.138249,530.0,434.0
0.12,4,0.28,9148.801128,8907.809111,709.0,461.0
0.12,4,0.28,10025.035261,9152.37467,1418.0,758.0
0.12,4,0.29,8708.646617,9028.061224,532.0,392.0
0.12,4,0.29,9422.382671,9135.755258,831.0,523.0
0.12,4,0.29,8692.913386,8919.836957,508.0,368.0
0.12,4,0.29,8727.619048,9050.617284,525.0,405.0
0.12,4,0.29,8656.063618,8869.209809,503.0,367.0
0.12,4,0.3,9488.764045,8992.565056,890.0,538.0
0.12,4,0.3,10358.455882,9383.707202,1632.0,847.0
0.12,4,0.3,8925.889328,9267.948718,506.0,390.0
0.12,4,0.3,8981.785064,9019.280206,549.0,389.0
0.12,4,0.3,9268.115942,9140.829694,690.0,458.0
0.12,8,0.02,20604.921786,23074.235808,2621.0,2061.0
0.12,8,0.02,21205.139186,22762.848752,2335.0,2043.0
0.12,8,0.02,20673.921806,22679.039301,2481.0,2061.0
0.12,8,0.02,21396.528705,22972.911392,2247.0,1975.0
0.12,8,0.02,21754.374453,23511.105502,2286.0,1981.0
0.12,8,0.03,19233.535201,21351.229896,2642.0,2114.0
0.12,8,0.03,19677.108927,21698.132256,2442.0,1981.0
0.12,8,0.03,21443.478261,23236.455464,2530.0,2178.0
0.12,8,0.03,20868.299832,22671.597633,2388.0,2028.0
0.12,8,0.03,14572.100313,15857.545839,2871.0,2127.0
0.12,8,0.04,19238.308652,21162.440191,2566.0,2090.0
0.12,8,0.04,20603.950104,22658.651463,2405.0,2017.0
0.12,8,0.04,19329.448761,21408.200456,2703.0,2195.0
0.12,8,0.04,18933.712817,21272.662553,2723.0,2107.0
0.12,8,0.04,19108.163265,21670.3125,2940.0,2240.0
0.12,8,0.05,18756.466241,21381.677704,2977.0,2265.0
0.12,8,0.05,18580.136541,20995.91222,3076.0,2324.0
0.12,8,0.05,20473.703982,22710.770659,2662.0,2154.0
0.12,8,0.05,20088.981371,22039.392501,2523.0,2107.0
0.12,8,0.05,21579.64135,23088.095238,1896.0,1680.0
0.12,8,0.06,20598.983816,22763.014939,2657.0,2209.0
0.12,8,0.06,19547.826087,21846.895579,2645.0,2126.0
0.12,8,0.06,19704.074586,22327.959364,2896.0,2264.0
0.12,8,0.06,20035.740203,22019.298246,2756.0,2280.0
0.12,8,0.06,20058.19385,22324.069599,2569.0,2069.0
0.12,8,0.07,19871.514296,22270.934869,2833.0,2257.0
0.12,8,0.07,20429.955797,22894.210302,2941.0,2349.0
0.12,8,0.07,19629.417539,21970.201397,3056.0,2433.0
0.12,8,0.07,16368.406363,18684.159188,3583.0,2563.0
0.12,8,0.07,19661.629881,22254.237288,2945.0,2301.0
0.12,8,0.08,21260.812826,23421.441361,2682.0,2234.0
0.12,8,0.08,21443.710119,23320.600632,2194.0,1898.0
0.12,8,0.08,19912.568306,22242.870077,2745.0,2209.0
0.12,8,0.08,19371.123708,21975.183427,2999.0,2317.0
0.12,8,0.08,19318.660119,21721.527468,2851.0,2239.0
0.12,8,0.09,20355.2482,22595.469256,2639.0,2163.0
0.12,8,0.09,19073.563218,21473.916702,3045.0,2377.0
0.12,8,0.09,22077.768203,23293.939394,2321.0,2145.0
0.12,8,0.09,20670.221016,22903.06834,2579.0,2151.0
0.12,8,0.09,20004.142651,22351.073345,2776.0,2236.0
0.12,8,0.1,19410.876133,21924.326635,2979.0,2339.0
0.12,8,0.1,19128.232759,21781.016791,2784.0,2144.0
0.12,8,0.1,19823.192555,22446.248856,2794.0,2186.0
0.12,8,0.1,17887.434555,20384.121893,3438.0,2494.0
0.12,8,0.1,19963.245492,21823.160763,2163.0,1835.0
0.12,8,0.11,18727.626459,21317.789292,3084.0,2316.0
0.12,8,0.11,20574.659801,22912.505623,2719.0,2223.0
0.12,8,0.11,20321.084552,22676.727909,2803.0,2286.0
0.12,8,0.11,19036.540804,21930.270714,3284.0,2438.0
0.12,8,0.11,21023.080439,23108.531317,2188.0,1852.0
0.12,8,0.12,20206.877729,22393.617021,2748.0,2256.0
0.12,8,0.12,19009.787378,21658.839167,2963.0,2257.0
0.12,8,0.12,20757.747543,22930.517711,2646.0,2202.0
0.12,8,0.12,19929.580014,22228.290063,2762.0,2234.0
0.12,8,0.12,17609.307359,20111.538462,3234.0,2340.0
0.12,8,0.13,21593.299712,23938.581315,2776.0,2312.0
0.12,8,0.13,18506.906077,21278.34336,2896.0,2161.0
0.12,8,0.13,19523.104265,22103.830645,2532.0,1984.0
0.12,8,0.13,21543.646945,23409.82242,2062.0,1802.0
0.12,8,0.13,20833.907057,23106.663223,2324.0,1936.0
0.12,8,0.14,19174.964183,21548.387097,2792.0,2201.0
0.12,8,0.14,22466.913365,24092.060399,2297.0,2053.0
0.12,8,0.14,20069.129917,22303.389831,2517.0,2065.0
0.12,8,0.14,19802.96827,22446.467749,2931.0,2279.0
0.12,8,0.14,18581.212468,21442.706296,3497.0,2557.0
0.12,8,0.15,22523.625625,23831.184928,2201.0,2017.0
0.12,8,0.15,18189.861461,20828.018707,3176.0,2352.0
0.12,8,0.15,20412.636505,22838.771593,2564.0,2084.0
0.12,8,0.15,21347.884788,23046.795524,2222.0,1966.0
0.12,8,0.15,20416.747182,23177.439275,3105.0,2429.0
0.12,8,0.16,14619.977679,15759.953704,2688.0,2160.0
0.12,8,0.16,19450.384771,21819.004525,2469.0,1989.0
0.12,8,0.16,19736.699029,21904.310753,2575.0,2111.0
0.12,8,0.16,20032.700093,22751.313131,3211.0,2475.0
0.12,8,0.16,20248.664054,22997.968397,2807.0,2215.0
0.12,8,0.17,20454.3665,22644.305436,2794.0,2318.0
0.12,8,0.17,19126.616209,21984.816533,3171.0,2371.0
0.12,8,0.17,18882.43349,21521.772541,2556.0,1952.0
0.12,8,0.17,19760.148976,22334.983498,2685.0,2121.0
0.12,8,0.17,18271.545828,21209.311274,3655.0,2599.0
0.12,8,0.18,21265.576923,23441.284404,2600.0,2180.0
0.12,8,0.18,20216.420308,23093.905473,3112.0,2412.0
0.12,8,0.18,19937.674095,22561.287478,2872.0,2268.0
0.12,8,0.18,18480.950717,21260.500236,2861.0,2119.0
0.12,8,0.18,18604.524439,21348.371479,3028.0,2272.0
0.12,8,0.19,19687.285759,22674.276396,3209.0,2453.0
0.12,8,0.19,20161.753731,22806.860902,2680.0,2128.0
0.12,8,0.19,21607.51135,23506.431634,2423.0,2099.0
0.12,8,0.19,20862.5,22933.225508,2560.0,2164.0
0.12,8,0.19,20385.266302,22301.330249,2009.0,1729.0
0.12,8,0.2,21710.732984,23427.554028,2292.0,2036.0
0.12,8,0.2,19648.561005,22383.307169,2467.0,1911.0
0.12,8,0.2,19517.857143,21936.33829,2688.0,2152.0
0.12,8,0.2,18584.074486,21506.573859,3598.0,2586.0
0.12,8,0.2,19812.707444,22255.678509,2109.0,1717.0
0.12,8,0.21,18959.439308,21976.229175,3353.0,2461.0
0.12,8,0.21,18914.740787,21788.542544,3202.0,2374.0
0.12,8,0.21,21745.478036,23212.250712,1935.0,1755.0
0.12,8,0.21,21794.362745,23589.166667,2040.0,1800.0
0.12,8,0.21,19516.920152,22014.306499,2630.0,2062.0
0.12,8,0.22,20231.497127,23063.612679,2959.0,2303.0
0.12,8,0.22,22379.423868,24082.106716,2430.0,2174.0
0.12,8,0.22,19023.491146,21715.063951,2767.0,2111.0
0.12,8,0.22,19304.108026,21977.283951,2629.0,2025.0
0.12,8,0.22,20983.009709,23401.501365,2678.0,2198.0
0.12,8,0.23,21373.007246,23661.458333,2760.0,2304.0
0.12,8,0.23,19157.608696,21711.762075,2852.0,2236.0
0.12,8,0.23,19488.18656,22626.501035,3259.0,2415.0
0.12,8,0.23,18904.079568,21498.468941,2966.0,2286.0
0.12,8,0.23,19734.078755,22055.919096,2057.0,1681.0
0.12,8,0.24,18606.664434,21375.113327,2986.0,2206.0
0.12,8,0.24,21229.257642,23297.715736,2290.0,1970.0
0.12,8,0.24,17555.18797,20405.908096,3325.0,2285.0
0.12,8,0.24,21111.760271,23604.387991,2653.0,2165.0
0.12,8,0.24,21229.589633,23222.305764,2315.0,1995.0
0.12,8,0.25,18687.163375,21371.052632,3342.0,2470.0
0.12,8,0.25,17828.008813,20828.378914,3631.0,2523.0
0.12,8,0.25,19834.585183,22224.399494,2929.0,2373.0
0.12,8,0.25,22214.718615,24574.310521,2310.0,1958.0
0.12,8,0.25,18675.339367,21664.096916,3094.0,2270.0
0.12,8,0.26,18453.074905,21302.437076,3431.0,2503.0
0.12,8,0.26,21581.414818,23569.330766,2389.0,2077.0
0.12,8,0.26,20821.456235,23463.596914,2582.0,2074.0
0.12,8,0.26,19870.33437,22324.462891,2572.0,2048.0
0.12,8,0.26,19287.725403,22277.990634,3161.0,2349.0
0.12,8,0.27,19324.85077,22026.870608,3183.0,2419.0
0.12,8,0.27,16354.651163,18400.165017,3268.0,2424.0
0.12,8,0.27,19102.113724,21829.603455,3359.0,2547.0
0.12,8,0.27,20820.108018,23075.434243,2407.0,2015.0
0.12,8,0.27,20762.78079,23254.265403,2582.0,2110.0
0.12,8,0.28,19746.590909,22329.80226,2640.0,2124.0
0.12,8,0.28,20488.450816,22868.880271,2511.0,2063.0
0.12,8,0.28,18553.883835,21204.902868,2858.0,2162.0
0.12,8,0.28,20292.081102,22964.354067,2614.0,2090.0
0.12,8,0.28,20176.586004,22859.3361,3058.0,2410.0
0.12,8,0.29,21361.23157,23366.349047,2306.0,1994.0
0.12,8,0.29,21237.237237,23237.144284,2331.0,2003.0
0.12,8,0.29,19091.63672,21757.155062,3061.0,2341.0
0.12,8,0.29,21122.126996,23415.388192,2567.0,2151.0
0.12,8,0.29,16349.636989,18282.523319,2617.0,2037.0
0.12,8,0.3,21417.597765,23167.536534,2148.0,1916.0
0.12,8,0.3,21326.301786,23853.793103,2631.0,2175.0
0.12,8,0.3,19876.672384,22554.752519,2915.0,2283.0
0.12,8,0.3,20437.739057,22918.011452,2353.0,1921.0
0.12,8,0.3,20249.506579,23026.831346,3040.0,2348.0
0.13,4,0.02,9698.658411,9286.458333,969.0,576.0
0.13,4,0.02,10108.092486,9521.978022,865.0,455.0
0.13,4,0.02,10063.72549,9583.333333,918.0,504.0
0.13,4,0.02,9882.231405,9518.617021,968.0,564.0
0.13,4,0.02,10036.294691,9405.811623,923.0,499.0
0.13,4,0.03,9924.688057,9349.369085,1122.0,634.0
0.13,4,0.03,9881.078691,9280.120482,1131.0,664.0
0.13,4,0.03,9196.581197,9189.873418,702.0,474.0
0.13,4,0.03,9726.120034,9245.626822,1183.0,686.0
0.13,4,0.03,10055.271238,9595.684803,977.0,533.0
0.13,4,0.04,9685.992579,9134.069401,1078.0,634.0
0.13,4,0.04,10075.296108,9437.306502,1182.0,646.0
0.13,4,0.04,9679.170344,9131.259484,1133.0,659.0
0.13,4,0.04,9848.154362,9365.441176,1192.0,680.0
0.13,4,0.04,9769.878391,9161.157025,1069.0,605.0
0.13,4,0.05,9244.318182,9197.745902,704.0,488.0
0.13,4,0.05,9821.523472,9291.472868,1129.0,645.0
0.13,4,0.05,9980.738994,9372.175141,1272.0,708.0
0.13,4,0.05,9538.942308,8925.361156,1040.0,623.0
0.13,4,0.05,9527.518172,9030.864198,963.0,567.0
0.13,4,0.06,9913.869258,9217.791411,1132.0,652.0
0.13,4,0.06,9892.511013,9266.513057,1135.0,651.0
0.13,4,0.06,9325.769854,9008.083141,617.0,433.0
0.13,4,0.06,9714.795009,9046.728972,1122.0,642.0
0.13,4,0.06,9917.651147,9123.888183,1439.0,787.0
0.13,4,0.07,9892.462312,9472.854641,995.0,571.0
0.13,4,0.07,9863.02682,9211.666667,1044.0,600.0
0.13,4,0.07,9520.353982,9509.975062,565.0,401.0
0.13,4,0.07,9719.931271,9114.457831,1164.0,664.0
0.13,4,0.07,9117.138365,9145.299145,636.0,468.0
0.13,4,0.08,9622.986037,9158.802178,931.0,551.0
0.13,4,0.08,9839.207048,9059.429477,1135.0,631.0
0.13,4,0.08,9630.760986,9181.196581,933.0,585.0
0.13,4,0.08,10024.305556,9391.796322,1296.0,707.0
0.13,4,0.08,10047.709924,9350.864553,1310.0,694.0
0.13,4,0.09,9854.104478,9066.176471,1340.0,748.0
