fault_rate,num_rows,num_cols,injection_rate,system.ruby.network.average_flit_latency,system.ruby.network.average_packet_latency,system.ruby.network.flits_received::total,system.ruby.network.packets_received::total
0.06,4,4,0.08,9968.055556,9325.636943,1080.0,628.0
0.06,4,4,0.08,9999.562555,9380.216383,1143.0,647.0
0.06,4,4,0.08,9973.127753,9366.359447,1135.0,651.0
0.06,4,4,0.08,10043.362832,9235.436893,1130.0,618.0
0.06,4,4,0.08,10018.946396,9430.781759,1082.0,614.0
0.06,4,4,0.08,9622.32906,9292.682927,936.0,574.0
0.06,4,4,0.08,10092.741935,9451.257862,1116.0,636.0
0.06,4,4,0.08,9064.542484,9029.126214,612.0,412.0
0.06,4,4,0.08,9865.021008,9198.369565,952.0,552.0
0.06,4,4,0.1,9980.272109,9522.678186,735.0,463.0
0.06,4,4,0.1,10223.166023,9434.965035,1295.0,715.0
0.06,4,4,0.1,10047.069272,9353.846154,1126.0,650.0
0.06,4,4,0.1,10015.089723,9298.387097,1226.0,682.0
0.06,4,4,0.1,10151.152482,9577.932099,1128.0,648.0
0.06,4,4,0.1,9780.373832,9313.893654,963.0,583.0
0.06,4,4,0.1,10217.476489,9545.520231,1276.0,692.0
0.06,4,4,0.1,10238.627602,9413.674033,1297.0,724.0
0.06,4,4,0.1,10067.30038,9271.664374,1315.0,727.0
0.06,4,4,0.1,9889.282551,9286.384977,1129.0,639.0
0.06,4,4,0.12,8580.612245,8985.602094,490.0,382.0
0.06,4,4,0.12,8843.253968,9112.373737,504.0,396.0
0.06,4,4,0.12,9275.912409,9237.113402,685.0,485.0
0.06,4,4,0.12,9515.151515,9178.651685,693.0,445.0
0.06,4,4,0.12,9912.488605,9369.06585,1097.0,653.0
0.06,4,4,0.12,10262.0,9529.325513,1250.0,682.0
0.06,4,4,0.12,9946.700508,9316.753927,985.0,573.0
0.06,4,4,0.12,9781.756757,9239.316239,740.0,468.0
0.06,4,4,0.12,9757.653061,9510.416667,784.0,480.0
0.06,4,4,0.12,9951.176983,9223.338485,1147.0,647.0
0.06,4,4,0.14,9644.014963,9151.960784,802.0,510.0
0.06,4,4,0.14,9851.351351,9377.173913,740.0,460.0
0.06,4,4,0.14,8464.689266,9071.678322,354.0,286.0
0.06,4,4,0.14,9934.82906,9385.56338,936.0,568.0
0.06,4,4,0.14,8845.419847,9141.414141,524.0,396.0
0.06,4,4,0.14,10131.327953,9281.624501,1363.0,751.0
0.06,4,4,0.14,9423.599321,9140.419948,589.0,381.0
0.06,4,4,0.14,10066.35274,9213.957055,1168.0,652.0
0.06,4,4,0.14,10253.88601,9501.345895,1351.0,743.0
0.06,4,4,0.14,10105.488851,9384.735202,1166.0,642.0
0.06,4,4,0.16,10148.131673,9402.006173,1124.0,648.0
0.06,4,4,0.16,9763.532764,9218.799368,1053.0,633.0
0.06,4,4,0.16,10226.907631,9383.211679,1245.0,685.0
0.06,4,4,0.16,10272.95082,9405.688623,1220.0,668.0
0.06,4,4,0.16,10080.658106,9422.910663,1246.0,694.0
0.06,4,4,0.16,8899.260628,9255.148741,541.0,437.0
0.06,4,4,0.16,8373.98374,8966.777409,369.0,301.0
0.06,4,4,0.16,8954.965358,9071.884984,433.0,313.0
0.06,4,4,0.16,9932.589719,9329.697987,1031.0,596.0
0.06,4,4,0.16,10436.977716,9601.159794,1436.0,776.0
0.06,4,4,0.18,8482.723577,8929.6875,492.0,384.0
0.06,4,4,0.18,10090.58927,9393.79845,1137.0,645.0
0.06,4,4,0.18,9989.399293,9203.220859,1132.0,652.0
0.06,4,4,0.18,10284.489796,9451.824818,1225.0,685.0
0.06,4,4,0.18,8990.598291,9039.951574,585.0,413.0
0.06,4,4,0.18,9300.569801,9221.518987,702.0,474.0
0.06,4,4,0.18,9246.388443,9315.904139,623.0,459.0
0.06,4,4,0.18,8616.122841,8597.560976,521.0,369.0
0.06,4,4,0.18,10142.807018,9320.915033,1425.0,765.0
0.06,4,4,0.18,9794.484912,9320.137694,961.0,581.0
0.06,4,4,0.2,9033.568905,9103.846154,566.0,390.0
0.06,4,4,0.2,9726.384365,9300.369686,921.0,541.0
0.06,4,4,0.2,9605.032823,8983.754513,914.0,554.0
0.06,4,4,0.2,9822.012579,9359.342916,795.0,487.0
0.06,4,4,0.2,9132.730015,9085.365854,663.0,451.0
0.06,4,4,0.2,8974.953618,9112.27154,539.0,383.0
0.06,4,4,0.2,10030.290456,9306.766917,1205.0,665.0
0.06,4,4,0.2,8810.671256,9011.547344,581.0,433.0
0.06,4,4,0.2,9734.177215,9064.761905,869.0,525.0
0.06,4,4,0.2,8586.206897,9026.246719,493.0,381.0
0.06,4,4,0.22,9310.679612,9374.434389,618.0,442.0
0.06,4,4,0.22,8774.463007,9081.993569,419.0,311.0
0.06,4,4,0.22,9472.534332,9165.668663,801.0,501.0
0.06,4,4,0.22,9037.837838,9233.25062,555.0,403.0
0.06,4,4,0.22,9274.658574,9237.136465,659.0,447.0
0.06,4,4,0.22,8450.873362,9013.812155,458.0,362.0
0.06,4,4,0.22,9525.215252,9153.119093,813.0,529.0
0.06,4,4,0.22,9892.099057,9484.375,848.0,544.0
0.06,4,4,0.22,10251.134644,9463.98892,1322.0,722.0
0.06,4,4,0.22,9278.443114,9139.63964,668.0,444.0
0.06,4,4,0.24,10388.43258,9438.216561,1461.0,785.0
0.06,4,4,0.24,10031.25,9592.948718,1040.0,624.0
0.06,4,4,0.24,9370.12987,9108.017817,693.0,449.0
0.06,4,4,0.24,9629.761905,9083.653846,840.0,520.0
0.06,4,4,0.24,8923.339012,9123.006834,587.0,439.0
0.06,4,4,0.24,9513.657056,9442.350333,659.0,451.0
0.06,4,4,0.24,9256.177924,9329.355609,607.0,419.0
0.06,4,4,0.24,10181.426332,9316.051136,1276.0,704.0
0.06,4,4,0.24,9994.133574,9323.899371,1108.0,636.0
0.06,4,4,0.24,9140.306122,9110.148515,588.0,404.0
0.06,4,4,0.26,10256.706408,9296.495957,1342.0,742.0
0.06,4,4,0.26,8922.093023,9210.122699,430.0,326.0
0.06,4,4,0.26,10099.921322,9230.661041,1271.0,711.0
0.06,4,4,0.26,10326.51622,9455.012853,1418.0,778.0
0.06,4,4,0.26,9582.402235,9329.059829,716.0,468.0
0.06,4,4,0.26,9977.953411,9360.144928,1202.0,690.0
0.06,4,4,0.26,9458.274399,9304.928131,707.0,487.0
0.06,4,4,0.26,9465.771812,9074.42348,745.0,477.0
0.06,4,4,0.26,9635.538262,9298.538622,771.0,479.0
0.06,4,4,0.26,10014.150943,9363.709677,1060.0,620.0
0.06,4,4,0.28,9701.790634,9340.30837,726.0,454.0
0.06,4,4,0.28,9104.716981,9274.590164,530.0,366.0
0.06,4,4,0.28,8777.55511,9149.367089,499.0,395.0
0.06,4,4,0.28,9659.285714,9438.577586,700.0,464.0
0.06,4,4,0.28,9309.392265,9090.447154,724.0,492.0
0.06,4,4,0.28,9205.972435,9123.595506,653.0,445.0
0.06,4,4,0.28,9325.079872,9270.737327,626.0,434.0
0.06,4,4,0.28,9461.081794,9394.636015,758.0,522.0
0.06,4,4,0.28,10496.00246,9537.322275,1626.0,844.0
0.06,4,4,0.28,9006.472492,9056.338028,618.0,426.0
0.06,4,4,0.3,10016.27907,9449.612403,860.0,516.0
0.06,4,4,0.3,10108.695652,9343.800322,1081.0,621.0
0.06,4,4,0.3,10460.014409,9588.903743,1388.0,748.0
0.06,4,4,0.3,9557.068742,9371.868979,771.0,519.0
0.06,4,4,0.3,8760.288066,9135.359116,486.0,362.0
0.06,4,4,0.3,10280.10878,9563.62379,1287.0,723.0
0.06,4,4,0.3,9325.899281,9257.763975,695.0,483.0
0.06,4,4,0.3,9419.400856,9239.420935,701.0,449.0
0.06,4,4,0.3,8934.782609,9158.024691,529.0,405.0
0.06,4,4,0.3,8913.256956,9150.326797,611.0,459.0
0.06,4,4,0.32,8853.053435,9217.821782,524.0,404.0
0.06,4,4,0.32,9401.360544,9306.490385,588.0,416.0
0.06,4,4,0.32,9135.042735,9129.496403,585.0,417.0
0.06,4,4,0.32,10191.23506,9383.26301,1255.0,711.0
0.06,4,4,0.32,9119.230769,9273.858921,650.0,482.0
0.06,4,4,0.32,9384.33908,9215.517241,696.0,464.0
0.06,4,4,0.32,9214.389535,9174.788136,688.0,472.0
0.06,4,4,0.32,10344.907407,9502.083333,1296.0,720.0
0.06,4,4,0.32,8781.629116,9176.201373,577.0,437.0
0.06,4,4,0.32,9164.122137,9336.021505,524.0,372.0
0.06,4,4,0.34,10064.954683,9416.247906,993.0,597.0
0.06,4,4,0.34,9705.696203,9481.660232,790.0,518.0
0.06,4,4,0.34,9029.462738,9223.27791,577.0,421.0
0.06,4,4,0.34,9840.148699,9447.731755,807.0,507.0
0.06,4,4,0.34,10795.581513,9594.539939,1969.0,989.0
0.06,4,4,0.34,8732.108317,9200.968523,517.0,413.0
0.06,4,4,0.34,9480.910426,9300.433839,681.0,461.0
0.06,4,4,0.34,9470.203488,9243.181818,688.0,440.0
0.06,4,4,0.34,9526.475038,9361.915367,661.0,449.0
0.06,4,4,0.34,9389.543446,9370.288248,679.0,451.0
0.06,4,4,0.36,9179.21147,9213.19797,558.0,394.0
0.06,4,4,0.36,9885.321101,9238.30156,981.0,577.0
0.06,4,4,0.36,9151.815182,9016.009852,606.0,406.0
0.06,4,4,0.36,8949.050086,9190.804598,579.0,435.0
0.06,4,4,0.36,10102.897103,9616.179002,1001.0,581.0
0.06,4,4,0.36,8729.014599,9135.92233,548.0,412.0
0.06,4,4,0.36,9301.041667,9490.277778,480.0,360.0
0.06,4,4,0.36,10427.232979,9470.095694,1601.0,836.0
0.06,4,4,0.36,8326.530612,8922.28739,441.0,341.0
0.06,4,4,0.36,9160.465116,9330.628803,645.0,493.0
0.06,4,4,0.38,9977.744807,9428.087986,1011.0,591.0
0.06,4,4,0.38,10642.730496,9717.19457,1692.0,884.0
0.06,4,4,0.38,9719.063545,9396.460177,897.0,565.0
0.06,4,4,0.38,8829.614604,9173.972603,493.0,365.0
0.06,4,4,0.38,9270.401107,8909.766454,723.0,471.0
0.06,4,4,0.38,9571.214393,9406.605923,667.0,439.0
0.06,4,4,0.38,8888.667992,9170.299728,503.0,367.0
0.06,4,4,0.38,8890.167364,9196.327684,478.0,354.0
0.06,4,4,0.38,10594.392004,9482.238967,1801.0,929.0
0.06,4,4,0.38,9139.072848,9095.873786,604.0,412.0
0.06,4,4,0.4,10238.656195,9453.846154,1146.0,650.0
0.06,4,4,0.4,9422.106825,9343.333333,674.0,450.0
0.06,4,4,0.4,8666.034156,9028.822055,527.0,399.0
0.06,4,4,0.4,9408.2397,9432.432432,534.0,370.0
0.06,4,4,0.4,9544.191919,9202.884615,792.0,520.0
0.06,4,4,0.4,9332.55814,9400.21692,645.0,461.0
0.06,4,4,0.4,8742.026266,9139.225182,533.0,413.0
0.06,4,4,0.4,9215.92775,9301.662708,609.0,421.0
0.06,4,4,0.4,9092.529711,9127.058824,589.0,425.0
0.06,4,4,0.4,8885.17179,9182.808717,553.0,413.0
0.06,8,8,0.02,21177.901024,22952.151899,2344.0,1975.0
0.06,8,8,0.02,21781.359223,23393.702546,2575.0,2239.0
0.06,8,8,0.02,21518.772894,23313.169165,2184.0,1868.0
0.06,8,8,0.02,23770.403587,24729.659413,2230.0,2114.0
0.06,8,8,0.02,21773.057701,23595.727848,2201.0,1896.0
0.06,8,8,0.02,21422.310757,23316.332547,2008.0,1696.0
0.06,8,8,0.02,21943.205287,23517.949929,2421.0,2117.0
0.06,8,8,0.02,21496.745321,23525.768087,1229.0,1009.0
0.06,8,8,0.02,21833.253474,23385.878489,2087.0,1827.0
0.06,8,8,0.02,21055.346386,23081.781009,2656.0,2201.0
0.06,8,8,0.04,20411.057692,22344.601167,2496.0,2056.0
0.06,8,8,0.04,20936.080948,22940.672963,2026.0,1694.0
0.06,8,8,0.04,20197.282817,22202.645253,2613.0,2117.0
0.06,8,8,0.04,22326.410256,23677.802945,1950.0,1766.0
0.06,8,8,0.04,21116.27907,23096.685083,2580.0,2172.0
0.06,8,8,0.04,21007.099391,22819.477435,2465.0,2105.0
0.06,8,8,0.04,20846.21241,23018.032787,2627.0,2135.0
0.06,8,8,0.04,21383.676093,23274.274274,2334.0,1998.0
0.06,8,8,0.04,21063.643441,23289.372906,2569.0,2089.0
0.06,8,8,0.04,20888.948498,23120.37037,2796.0,2268.0
0.06,8,8,0.06,22553.864169,24245.37037,1708.0,1512.0
0.06,8,8,0.06,19797.797798,22044.136192,2997.0,2379.0
0.06,8,8,0.06,19699.931647,22014.07212,2926.0,2274.0
0.06,8,8,0.06,21677.973028,23608.049832,2447.0,2087.0
0.06,8,8,0.06,20844.404187,22959.854015,2484.0,2055.0
0.06,8,8,0.06,21085.837793,23401.272265,2429.0,1965.0
0.06,8,8,0.06,20962.763757,22950.221784,2417.0,2029.0
0.06,8,8,0.06,20946.523054,23149.86124,2646.0,2162.0
0.06,8,8,0.06,20473.574409,22442.74597,2157.0,1799.0
0.06,8,8,0.06,20397.097054,22655.344918,2308.0,1899.0
0.06,8,8,0.08,21494.897959,23391.629956,2646.0,2270.0
0.06,8,8,0.08,22502.281211,24361.336516,2411.0,2095.0
0.06,8,8,0.08,20494.270307,22946.376204,2967.0,2387.0
0.06,8,8,0.08,21061.759729,23024.40239,2364.0,2008.0
0.06,8,8,0.08,19753.220612,22175.155925,2484.0,1924.0
0.06,8,8,0.08,14734.875445,15921.620432,3091.0,2271.0
0.06,8,8,0.08,21599.748533,23538.916256,2386.0,2030.0
0.06,8,8,0.08,22029.014507,23774.470521,1999.0,1747.0
0.06,8,8,0.08,19711.134454,22098.375451,2856.0,2216.0
0.06,8,8,0.08,19652.688536,22237.261852,2957.0,2257.0
0.06,8,8,0.1,19683.100728,22476.48013,3296.0,2466.0
0.06,8,8,0.1,19869.154058,22673.094374,2908.0,2204.0
0.06,8,8,0.1,20743.177388,23469.4005,3078.0,2402.0
0.06,8,8,0.1,21275.617733,23340.750436,2752.0,2292.0
0.06,8,8,0.1,20256.291391,22951.082251,3020.0,2310.0
0.06,8,8,0.1,23084.75357,24243.189698,2171.0,2019.0
0.06,8,8,0.1,19687.946885,22464.367291,2937.0,2189.0
0.06,8,8,0.1,19430.329352,21799.953423,2763.0,2147.0
0.06,8,8,0.1,19385.918004,22066.270784,2805.0,2105.0
0.06,8,8,0.1,23306.926211,24678.092399,2209.0,2013.0
0.06,8,8,0.12,23771.125265,25289.770061,2355.0,2131.0
0.06,8,8,0.12,18858.259271,21628.66242,3263.0,2355.0
0.06,8,8,0.12,20804.777595,22929.25,2428.0,2000.0
0.06,8,8,0.12,20257.335329,23002.559055,3340.0,2540.0
0.06,8,8,0.12,23677.94971,25126.321353,2068.0,1892.0
0.06,8,8,0.12,19646.538751,21951.858913,2658.0,2098.0
0.06,8,8,0.12,21455.559688,24161.139654,2689.0,2141.0
0.06,8,8,0.12,20872.72409,23372.596154,2856.0,2288.0
0.06,8,8,0.12,22011.007828,23680.463576,2044.0,1812.0
0.06,8,8,0.12,23525.804924,25030.532359,2112.0,1916.0
0.06,8,8,0.14,22545.922747,24319.648094,2330.0,2046.0
0.06,8,8,0.14,19695.672924,22298.956159,3143.0,2395.0
0.06,8,8,0.14,20120.373977,22436.857562,2567.0,2043.0
0.06,8,8,0.14,22831.828035,25200.259516,2768.0,2312.0
0.06,8,8,0.14,22827.044025,24194.063927,1908.0,1752.0
0.06,8,8,0.14,20115.039669,22398.755899,2899.0,2331.0
0.06,8,8,0.14,20980.933713,23386.444444,2806.0,2250.0
0.06,8,8,0.14,20252.828248,22854.895879,2917.0,2257.0
0.06,8,8,0.14,20216.017316,22637.567568,2310.0,1850.0
0.06,8,8,0.14,20913.043478,23281.658291,2438.0,1990.0
0.06,8,8,0.16,20120.925684,23208.625219,3068.0,2284.0
0.06,8,8,0.16,20913.123535,23724.96777,2987.0,2327.0
0.06,8,8,0.16,18768.951496,21576.274589,3443.0,2491.0
0.06,8,8,0.16,21427.003293,23803.659081,2733.0,2241.0
0.06,8,8,0.16,19638.957816,22172.54993,2821.0,2153.0
0.06,8,8,0.16,22121.886121,24535.529716,2810.0,2322.0
0.06,8,8,0.16,20958.477509,23752.418646,2890.0,2274.0
0.06,8,8,0.16,18915.238095,21476.079594,3150.0,2362.0
0.06,8,8,0.16,20342.213115,23170.833333,2684.0,2040.0
0.06,8,8,0.16,24314.585909,26076.321839,2427.0,2175.0
0.06,8,8,0.18,22144.421488,24278.864971,2420.0,2044.0
0.06,8,8,0.18,19224.705527,22069.333892,3311.0,2387.0
0.06,8,8,0.18,18429.099462,20948.37963,2976.0,2160.0
0.06,8,8,0.18,21843.724531,24005.853659,2454.0,2050.0
0.06,8,8,0.18,21256.73913,23878.239741,2300.0,1852.0
0.06,8,8,0.18,18877.639322,21471.64592,2889.0,2169.0
0.06,8,8,0.18,22722.49691,25096.560197,2427.0,2035.0
0.06,8,8,0.18,21190.160094,23630.18598,2561.0,2097.0
0.06,8,8,0.18,21451.856946,23506.731287,2181.0,1857.0
0.06,8,8,0.18,19212.398042,21990.9788,3065.0,2217.0
0.06,8,8,0.2,19507.798705,22391.995173,3398.0,2486.0
0.06,8,8,0.2,19840.536772,22384.077582,2869.0,2217.0
0.06,8,8,0.2,21886.720322,23845.467356,2485.0,2129.0
0.06,8,8,0.2,18414.606095,21313.275434,3478.0,2418.0
0.06,8,8,0.2,20554.594595,23326.807923,2775.0,2171.0
0.06,8,8,0.2,20615.41471,23048.449612,2556.0,2064.0
0.06,8,8,0.2,21925.925926,24899.468556,2862.0,2258.0
0.06,8,8,0.2,19550.272174,22043.903454,3123.0,2403.0
0.06,8,8,0.2,22294.042553,24628.665319,2350.0,1978.0
0.06,8,8,0.2,19294.420458,21942.18134,3011.0,2283.0
0.06,8,8,0.22,21133.00813,23838.743238,3075.0,2403.0
0.06,8,8,0.22,18202.48227,20687.980769,2820.0,2080.0
0.06,8,8,0.22,17757.908758,20052.421146,3003.0,2251.0
0.06,8,8,0.22,19533.400229,22766.853933,3488.0,2492.0
0.06,8,8,0.22,19793.553338,22456.293706,2606.0,2002.0
0.06,8,8,0.22,19250.887154,21918.139535,2818.0,2150.0
0.06,8,8,0.22,20739.575972,23432.872435,2830.0,2242.0
0.06,8,8,0.22,19879.683463,22459.317032,3096.0,2372.0
0.06,8,8,0.22,21129.331185,23447.84525,2482.0,2042.0
0.06,8,8,0.22,22368.728374,24489.878543,2312.0,1976.0
0.06,8,8,0.24,23472.038749,25162.750857,2271.0,2043.0
0.06,8,8,0.24,22728.727885,24935.942173,2374.0,2006.0
0.06,8,8,0.24,22376.947754,24613.879957,2182.0,1866.0
0.06,8,8,0.24,21506.25711,24207.125891,2637.0,2105.0
0.06,8,8,0.24,22496.421756,24128.171247,2096.0,1892.0
0.06,8,8,0.24,21231.47257,23447.021764,2078.0,1746.0
0.06,8,8,0.24,20450.854701,22584.452479,2340.0,1936.0
0.06,8,8,0.24,19136.693915,21742.710472,3303.0,2435.0
0.06,8,8,0.24,21508.605852,23543.423695,2324.0,1992.0
0.06,8,8,0.24,21824.534833,23853.000504,2311.0,1983.0
0.06,8,8,0.26,20170.755079,22813.563442,2609.0,2057.0
0.06,8,8,0.26,19211.47896,21912.66835,3232.0,2376.0
0.06,8,8,0.26,23593.888397,25902.706844,2258.0,1958.0
0.06,8,8,0.26,21437.634409,24123.321397,2790.0,2234.0
0.06,8,8,0.26,22782.187994,24622.302158,2532.0,2224.0
0.06,8,8,0.26,22252.934272,24523.466543,2556.0,2152.0
0.06,8,8,0.26,21556.265531,24201.373505,2817.0,2257.0
0.06,8,8,0.26,18824.556213,21735.856905,3380.0,2404.0
0.06,8,8,0.26,22533.700367,26068.92779,2997.0,2285.0
0.06,8,8,0.26,19151.597444,21963.40929,3130.0,2282.0
0.06,8,8,0.28,22997.47262,24934.324065,2374.0,2086.0
0.06,8,8,0.28,20146.707504,23277.068753,3265.0,2429.0
0.06,8,8,0.28,22863.203957,25408.30292,2628.0,2192.0
0.06,8,8,0.28,21064.51049,23395.547945,2860.0,2336.0
0.06,8,8,0.28,23756.586709,26276.481568,2543.0,2143.0
0.06,8,8,0.28,22392.572388,24330.687831,2383.0,2079.0
0.06,8,8,0.28,21565.949675,23932.992203,2464.0,2052.0
0.06,8,8,0.28,21857.416635,24292.382722,2609.0,2153.0
0.06,8,8,0.28,20163.633242,22769.503546,2912.0,2256.0
0.06,8,8,0.28,16854.330709,18451.522248,2667.0,2135.0
0.06,8,8,0.3,21447.291054,23416.54321,2381.0,2025.0
0.06,8,8,0.3,21761.830877,24696.834817,2578.0,2022.0
0.06,8,8,0.3,21375.946173,23894.99484,2378.0,1938.0
0.06,8,8,0.3,21626.252891,24412.824207,2594.0,2082.0
0.06,8,8,0.3,21085.482682,23602.221215,2714.0,2206.0
0.06,8,8,0.3,21016.23062,23594.78673,2064.0,1688.0
0.06,8,8,0.3,18617.297011,21337.863345,3781.0,2649.0
0.06,8,8,0.3,20753.14635,23512.262841,2781.0,2161.0
0.06,8,8,0.3,19658.849709,22443.786982,2921.0,2197.0
0.06,8,8,0.3,22280.224719,24222.565688,2225.0,1941.0
0.06,8,8,0.32,22440.208668,25011.429961,2492.0,2056.0
0.06,8,8,0.32,21569.809069,23986.447241,2514.0,2066.0
0.06,8,8,0.32,21417.280766,24225.162488,2714.0,2154.0
0.06,8,8,0.32,20352.308917,23012.47505,2512.0,2004.0
0.06,8,8,0.32,22313.535258,24895.184136,2113.0,1765.0
0.06,8,8,0.32,21464.600326,24586.567164,3065.0,2345.0
0.06,8,8,0.32,20951.976285,23394.800777,2530.0,2058.0
0.06,8,8,0.32,22053.602431,24206.389452,2304.0,1972.0
0.06,8,8,0.32,19808.360258,22615.405117,2476.0,1876.0
0.06,8,8,0.32,22037.126866,25113.614801,2680.0,2108.0
0.06,8,8,0.34,20805.536685,23619.964974,2944.0,2284.0
0.06,8,8,0.34,21355.881314,24147.085002,2831.0,2247.0
0.06,8,8,0.34,20753.012048,23736.472092,3071.0,2347.0
0.06,8,8,0.34,21959.874505,25136.149228,3028.0,2332.0
0.06,8,8,0.34,22700.0,25065.5,2360.0,2000.0
0.06,8,8,0.34,22410.578842,24258.730159,2505.0,2205.0
0.06,8,8,0.34,21227.806789,23872.421281,2298.0,1842.0
0.06,8,8,0.34,20822.485207,23711.634224,2873.0,2209.0
0.06,8,8,0.34,19898.516643,22626.417769,2764.0,2116.0
0.06,8,8,0.34,23967.602146,26230.585993,2423.0,2099.0
0.06,8,8,0.36,20573.743627,23710.614793,2746.0,2082.0
0.06,8,8,0.36,19732.654949,22083.142857,2162.0,1750.0
0.06,8,8,0.36,21596.500921,24155.133424,2715.0,2211.0
0.06,8,8,0.36,21143.554995,24109.076109,3173.0,2457.0
0.06,8,8,0.36,23808.354324,25412.952646,2382.0,2154.0
0.06,8,8,0.36,22300.182066,24703.049759,2197.0,1869.0
0.06,8,8,0.36,21763.185841,24573.942094,2825.0,2245.0
0.06,8,8,0.36,21939.064423,23876.47894,2437.0,2113.0
0.06,8,8,0.36,20744.800693,23400.382096,2308.0,1832.0
0.06,8,8,0.36,18099.082935,19656.601124,2508.0,2136.0
0.06,8,8,0.38,21179.409898,24282.718121,3152.0,2384.0
0.06,8,8,0.38,21398.095238,24693.153001,3150.0,2366.0
0.06,8,8,0.38,22275.170648,24519.076305,2344.0,1992.0
0.06,8,8,0.38,23102.045164,25493.219488,2347.0,1991.0
0.06,8,8,0.38,23701.833073,26026.624549,2564.0,2216.0
0.06,8,8,0.38,21728.785047,24267.229576,2675.0,2191.0
0.06,8,8,0.38,22515.831135,24610.152284,2274.0,1970.0
0.06,8,8,0.38,23048.050771,24997.425335,2206.0,1942.0
0.06,8,8,0.38,21387.347392,23810.266848,2703.0,2211.0
0.06,8,8,0.38,23475.748629,25857.498754,2371.0,2007.0
0.06,8,8,0.4,22551.824818,24504.714365,2055.0,1803.0
0.06,8,8,0.4,20610.093792,23138.380477,2239.0,1803.0
0.06,8,8,0.4,19401.688782,22655.172414,3316.0,2320.0
0.06,8,8,0.4,21832.759939,24480.0,2616.0,2100.0
0.06,8,8,0.4,25645.080946,28129.256595,2409.0,2085.0
0.06,8,8,0.4,23038.963964,25615.343348,2220.0,1864.0
0.06,8,8,0.4,21026.779164,23731.325864,2726.0,2142.0
0.06,8,8,0.4,22464.493355,24922.583826,2408.0,2028.0
0.06,8,8,0.4,21873.552124,24592.768792,2590.0,2102.0
0.06,8,8,0.4,21641.839642,24075.110457,2457.0,2037.0
0.09,4,4,0.02,9975.027747,9525.688073,901.0,545.0
0.09,4,4,0.02,10190.781797,9646.055437,857.0,469.0
0.09,4,4,0.02,10319.223108,9699.275362,1004.0,552.0
0.09,4,4,0.02,10115.384615,9565.384615,884.0,520.0
0.09,4,4,0.02,10092.175777,9570.763501,933.0,537.0
0.09,4,4,0.02,10155.448718,9627.819549,936.0,532.0
0.09,4,4,0.02,10233.790524,9692.922374,802.0,438.0
0.09,4,4,0.02,9938.52459,9285.115304,854.0,477.0
0.09,4,4,0.02,10104.931794,9635.62387,953.0,553.0
0.09,4,4,0.02,10347.186701,9727.699531,782.0,426.0
0.09,4,4,0.04,10106.508876,9548.634812,1014.0,586.0
0.09,4,4,0.04,9286.764706,9123.94958,680.0,476.0
0.09,4,4,0.04,10029.023747,9262.243286,1137.0,633.0
0.09,4,4,0.04,9899.725275,9419.478528,1092.0,652.0
0.09,4,4,0.04,9998.489426,9477.040816,993.0,588.0
0.09,4,4,0.04,9852.743022,9292.561983,1039.0,605.0
0.09,4,4,0.04,10069.79927,9399.350649,1096.0,616.0
0.09,4,4,0.04,9705.910853,8966.129032,1032.0,620.0
0.09,4,4,0.04,9928.442844,9373.292868,1111.0,659.0
0.09,4,4,0.04,9813.994686,9281.938326,1129.0,681.0
0.09,4,4,0.06,10092.912705,9389.387145,1157.0,669.0
0.09,4,4,0.06,9954.081633,9334.051724,1176.0,696.0
0.09,4,4,0.06,9857.28444,9201.376936,1009.0,581.0
0.09,4,4,0.06,10120.788825,9454.014599,1217.0,685.0
0.09,4,4,0.06,10107.719928,9355.678233,1114.0,634.0
0.09,4,4,0.06,9954.814189,9339.497041,1184.0,676.0
0.09,4,4,0.06,9914.611006,9402.10356,1054.0,618.0
0.09,4,4,0.06,9935.684647,9400.684932,964.0,584.0
0.09,4,4,0.06,10107.115821,9344.966443,1321.0,745.0
0.09,4,4,0.06,10091.06383,9422.087746,1175.0,661.0
0.09,4,4,0.08,10076.655052,9384.853168,1148.0,647.0
0.09,4,4,0.08,10160.973527,9504.608295,1171.0,651.0
0.09,4,4,0.08,10124.481328,9447.445255,1205.0,685.0
0.09,4,4,0.08,10109.375,9420.647149,1152.0,649.0
0.09,4,4,0.08,9866.63286,9301.903114,986.0,578.0
0.09,4,4,0.08,9977.596741,9401.624549,982.0,554.0
0.09,4,4,0.08,10038.14262,9337.243402,1206.0,682.0
0.09,4,4,0.08,10022.283034,9302.797203,1279.0,715.0
0.09,4,4,0.08,9941.441441,9286.163522,1110.0,636.0
0.09,4,4,0.08,10122.683142,9341.017488,1133.0,629.0
0.09,4,4,0.1,10125.106022,9511.450382,1179.0,655.0
0.09,4,4,0.1,10043.117089,9294.241573,1264.0,712.0
0.09,4,4,0.1,9338.880484,9205.21542,661.0,441.0
0.09,4,4,0.1,10391.045959,9664.756447,1262.0,698.0
0.09,4,4,0.1,9849.901575,9225.171233,1016.0,584.0
0.09,4,4,0.1,10297.151655,9378.998609,1299.0,719.0
0.09,4,4,0.1,8297.897196,8726.190476,428.0,336.0
0.09,4,4,0.1,9997.418244,9291.538462,1162.0,650.0
0.09,4,4,0.1,9881.448413,9224.166667,1008.0,600.0
0.09,4,4,0.1,10300.244101,9469.343066,1229.0,685.0
